query_id,candidate_name,evaluation_context,gold_id,date,day_of_week,time,district,place_name,address,place_type,campaign_activity_type,target_voter_group,context_tags,gold_label_0_3,source_image,relevance,is_strong_positive,normalized_place_key
JG_20260519_1330_양천구_목동재건축현장_JG_0198,정원오,정원오 2026-05-19 13:30 양천구에서 유세 장소를 추천,JG_0198,2026-05-19,화,13:30,양천구,목동 재건축 현장,확인 필요,재개발/도시개발현장,현장방문,지역주민,manual_visual_review;address_review_required;재개발;도시개발현장;현장방문;양천구;오후;재개발/도시개발현장,3,정원오20260519.jpg,3,True,목동재건축현장
JG_20260521_0000_광진구_동서울우편집중국_JG_0202,정원오,정원오 2026-05-21 00:00 광진구에서 유세 장소를 추천,JG_0202,2026-05-21,목,00:00,광진구,동서울우편집중국,확인 필요,노동현장,현장방문,노동자,manual_visual_review;address_review_required;노동현장;현장방문;광진구;저녁,3,정원오20260521.jpg,3,True,동서울우편집중국
JG_20260521_1320_광진구_청년안심주택_JG_0205,정원오,정원오 2026-05-21 13:20 광진구에서 유세 장소를 추천,JG_0205,2026-05-21,목,13:20,광진구,청년안심주택,확인 필요,정책현장,현장방문,청년,manual_visual_review;address_review_required;정책현장;현장방문;광진구;오후,3,정원오20260521.jpg,3,True,청년안심주택
JG_20260521_1450_강남구_gtxa삼성역부실공사현장_JG_0207,정원오,정원오 2026-05-21 14:50 강남구에서 유세 장소를 추천,JG_0207,2026-05-21,목,14:50,강남구,GTX-A 삼성역 부실공사 현장,확인 필요,정책현장,현장방문,직장인,manual_visual_review;address_review_required;정책현장;현장방문;강남구;오후,3,정원오20260521.jpg,3,True,gtxa삼성역부실공사현장
JG_20260521_1530_서초구_고속터미널_JG_0208,정원오,정원오 2026-05-21 15:30 서초구에서 유세 장소를 추천,JG_0208,2026-05-21,목,15:30,서초구,고속터미널,확인 필요,교통거점,거리유세,직장인,manual_visual_review;address_review_required;교통거점;거리유세;서초구;오후,3,정원오20260521.jpg,3,True,고속터미널
JG_20260521_1800_강남구_강남스퀘어_JG_0210,정원오,정원오 2026-05-21 18:00 강남구에서 유세 장소를 추천,JG_0210,2026-05-21,목,18:00,강남구,강남스퀘어,확인 필요,교통거점,거리유세,직장인,manual_visual_review;address_review_required;교통거점;거리유세;강남구;저녁,3,정원오20260521.jpg,3,True,강남스퀘어
JG_20260522_1130_중랑구_면목역광장_JG_0212,정원오,정원오 2026-05-22 11:30 중랑구에서 유세 장소를 추천,JG_0212,2026-05-22,금,11:30,중랑구,면목역 광장,확인 필요,교통거점,거리유세,직장인,manual_visual_review;address_review_required;교통거점;거리유세;중랑구;오전,3,정원오20260522.jpg,3,True,면목역광장
JG_20260522_1140_중랑구_동일시장_JG_0213,정원오,정원오 2026-05-22 11:40 중랑구에서 유세 장소를 추천,JG_0213,2026-05-22,금,11:40,중랑구,동일시장,확인 필요,전통시장,지역상권방문,상인,manual_visual_review;address_review_required;전통시장;지역상권방문;중랑구;오전,3,정원오20260522.jpg,3,True,동일시장
JG_20260522_1330_노원구_롯데백화점앞_JG_0214,정원오,정원오 2026-05-22 13:30 노원구에서 유세 장소를 추천,JG_0214,2026-05-22,금,13:30,노원구,롯데백화점 앞,확인 필요,교통거점,거리유세,직장인,manual_visual_review;address_review_required;교통거점;거리유세;노원구;오후,3,정원오20260522.jpg,3,True,롯데백화점앞
JG_20260522_1440_노원구_상계보람아파트_JG_0215,정원오,정원오 2026-05-22 14:40 노원구에서 유세 장소를 추천,JG_0215,2026-05-22,금,14:40,노원구,상계보람아파트,확인 필요,재개발/도시개발현장,현장방문,지역주민,manual_visual_review;address_review_required;재개발;도시개발현장;현장방문;노원구;오후;재개발/도시개발현장,3,정원오20260522.jpg,3,True,상계보람아파트
JG_20260522_1700_도봉구_박영선지역유세장_JG_0217,정원오,정원오 2026-05-22 17:00 도봉구에서 유세 장소를 추천,JG_0217,2026-05-22,금,17:00,도봉구,박영선 지역유세장,확인 필요,교통거점,거리유세,직장인,manual_visual_review;address_review_required;교통거점;거리유세;도봉구;오후,3,정원오20260522.jpg,3,True,박영선지역유세장
JG_20260522_1710_도봉구_중앙시장_JG_0218,정원오,정원오 2026-05-22 17:10 도봉구에서 유세 장소를 추천,JG_0218,2026-05-22,금,17:10,도봉구,중앙시장,확인 필요,전통시장,지역상권방문,상인,manual_visual_review;address_review_required;전통시장;지역상권방문;도봉구;오후,3,정원오20260522.jpg,3,True,중앙시장
JG_20260522_1900_용산구_용산역_JG_0219,정원오,정원오 2026-05-22 19:00 용산구에서 유세 장소를 추천,JG_0219,2026-05-22,금,19:00,용산구,용산역,확인 필요,교통거점,거리유세,직장인,manual_visual_review;address_review_required;교통거점;거리유세;용산구;저녁,3,정원오20260522.jpg,3,True,용산역
JG_20260523_0900_도봉구_도봉산입구_JG_0220,정원오,정원오 2026-05-23 09:00 도봉구에서 유세 장소를 추천,JG_0220,2026-05-23,토,09:00,도봉구,도봉산 입구,확인 필요,교통거점,거리유세,직장인,manual_visual_review;address_review_required;교통거점;거리유세;도봉구;오전,3,정원오20260523.jpg,3,True,도봉산입구
JG_20260523_0950_도봉구_도봉산길_JG_0221,정원오,정원오 2026-05-23 09:50 도봉구에서 유세 장소를 추천,JG_0221,2026-05-23,토,09:50,도봉구,도봉산길,확인 필요,공원,거리인사,일반시민,manual_visual_review;address_review_required;공원;거리인사;도봉구;오전,3,정원오20260523.jpg,3,True,도봉산길
JG_20260523_1100_은평구_연신내역_JG_0222,정원오,정원오 2026-05-23 11:00 은평구에서 유세 장소를 추천,JG_0222,2026-05-23,토,11:00,은평구,연신내역,확인 필요,교통거점,거리유세,직장인,manual_visual_review;address_review_required;교통거점;거리유세;은평구;오전,3,정원오20260523.jpg,3,True,연신내역
JG_20260523_1140_은평구_연신내역_JG_0223,정원오,정원오 2026-05-23 11:40 은평구에서 유세 장소를 추천,JG_0223,2026-05-23,토,11:40,은평구,연신내역,확인 필요,교통거점,거리인사,직장인,manual_visual_review;address_review_required;교통거점;거리인사;은평구;오전,3,정원오20260523.jpg,3,True,연신내역
JG_20260523_1500_서대문구_홍제역_JG_0225,정원오,정원오 2026-05-23 15:00 서대문구에서 유세 장소를 추천,JG_0225,2026-05-23,토,15:00,서대문구,홍제역,확인 필요,교통거점,거리유세,직장인,manual_visual_review;address_review_required;교통거점;거리유세;서대문구;오후,3,정원오20260523.jpg,3,True,홍제역
JG_20260523_1550_서대문구_홍제역_JG_0226,정원오,정원오 2026-05-23 15:50 서대문구에서 유세 장소를 추천,JG_0226,2026-05-23,토,15:50,서대문구,홍제역,확인 필요,교통거점,거리인사,직장인,manual_visual_review;address_review_required;교통거점;거리인사;서대문구;오후,3,정원오20260523.jpg,3,True,홍제역
JG_20260523_1800_마포구_상암_JG_0227,정원오,정원오 2026-05-23 18:00 마포구에서 유세 장소를 추천,JG_0227,2026-05-23,토,18:00,마포구,상암,확인 필요,교통거점,거리유세,직장인,manual_visual_review;address_review_required;교통거점;거리유세;마포구;저녁,3,정원오20260523.jpg,3,True,상암
JG_20260523_1810_마포구_홍대거리_JG_0228,정원오,정원오 2026-05-23 18:10 마포구에서 유세 장소를 추천,JG_0228,2026-05-23,토,18:10,마포구,홍대거리,확인 필요,골목상권,거리인사,상인,manual_visual_review;address_review_required;골목상권;거리인사;마포구;저녁,3,정원오20260523.jpg,3,True,홍대거리
JG_20260524_1400_광진구_어린이대공원_JG_0230,정원오,정원오 2026-05-24 14:00 광진구에서 유세 장소를 추천,JG_0230,2026-05-24,일,14:00,광진구,어린이대공원,확인 필요,공원,거리유세,일반시민,manual_visual_review;address_review_required;공원;거리유세;광진구;오후,3,정원오20260524.jpg,3,True,어린이대공원
JG_20260524_1440_광진구_어린이대공원_JG_0231,정원오,정원오 2026-05-24 14:40 광진구에서 유세 장소를 추천,JG_0231,2026-05-24,일,14:40,광진구,어린이대공원,확인 필요,공원,거리인사,일반시민,manual_visual_review;address_review_required;공원;거리인사;광진구;오후,3,정원오20260524.jpg,3,True,어린이대공원
JG_20260524_1500_광진구_재개발재건축현장_JG_0232,정원오,정원오 2026-05-24 15:00 광진구에서 유세 장소를 추천,JG_0232,2026-05-24,일,15:00,광진구,재개발·재건축 현장,확인 필요,재개발/도시개발현장,현장방문,지역주민,manual_visual_review;address_review_required;재개발;도시개발현장;현장방문;광진구;오후;재개발/도시개발현장,3,정원오20260524.jpg,3,True,재개발재건축현장
JG_20260524_1530_강동구_천호공원_JG_0233,정원오,정원오 2026-05-24 15:30 강동구에서 유세 장소를 추천,JG_0233,2026-05-24,일,15:30,강동구,천호공원,확인 필요,공원,거리유세,직장인,manual_visual_review;address_review_required;공원;거리유세;강동구;오후,3,정원오20260524.jpg,3,True,천호공원
JG_20260524_1640_강동구_재개발재건축현장_JG_0235,정원오,정원오 2026-05-24 16:40 강동구에서 유세 장소를 추천,JG_0235,2026-05-24,일,16:40,강동구,재개발·재건축 현장,확인 필요,재개발/도시개발현장,현장방문,지역주민,manual_visual_review;address_review_required;재개발;도시개발현장;현장방문;강동구;오후;재개발/도시개발현장,3,정원오20260524.jpg,3,True,재개발재건축현장
JG_20260524_1740_송파구_재개발재건축현장_JG_0236,정원오,정원오 2026-05-24 17:40 송파구에서 유세 장소를 추천,JG_0236,2026-05-24,일,17:40,송파구,재개발·재건축 현장,확인 필요,재개발/도시개발현장,현장방문,지역주민,manual_visual_review;address_review_required;재개발;도시개발현장;현장방문;송파구;오후;재개발/도시개발현장,3,정원오20260524.jpg,3,True,재개발재건축현장
JG_20260524_1800_강동구_성내전통시장_JG_0237,정원오,정원오 2026-05-24 18:00 강동구에서 유세 장소를 추천,JG_0237,2026-05-24,일,18:00,강동구,성내전통시장,확인 필요,전통시장,지역상권방문,상인,manual_visual_review;address_review_required;전통시장;지역상권방문;강동구;저녁,3,정원오20260524.jpg,3,True,성내전통시장
JG_20260525_1000_강서구_마곡나루역_JG_0238,정원오,정원오 2026-05-25 10:00 강서구에서 유세 장소를 추천,JG_0238,2026-05-25,월,10:00,강서구,마곡나루역,확인 필요,교통거점,거리유세,직장인,manual_visual_review;address_review_required;교통거점;거리유세;강서구;오전,3,정원오20260525.jpg,3,True,마곡나루역
JG_20260525_1050_강서구_서울식물원_JG_0239,정원오,정원오 2026-05-25 10:50 강서구에서 유세 장소를 추천,JG_0239,2026-05-25,월,10:50,강서구,서울식물원,확인 필요,공원,거리인사,일반시민,manual_visual_review;address_review_required;공원;거리인사;강서구;오전,3,정원오20260525.jpg,3,True,서울식물원
JG_20260525_1240_양천구_현대백화점목동점_JG_0240,정원오,정원오 2026-05-25 12:40 양천구에서 유세 장소를 추천,JG_0240,2026-05-25,월,12:40,양천구,현대백화점 목동점,확인 필요,교통거점,거리유세,직장인,manual_visual_review;address_review_required;교통거점;거리유세;양천구;오후,3,정원오20260525.jpg,3,True,현대백화점목동점
JG_20260525_1430_금천구_시티렉스앞_JG_0242,정원오,정원오 2026-05-25 14:30 금천구에서 유세 장소를 추천,JG_0242,2026-05-25,월,14:30,금천구,시티렉스 앞,확인 필요,교통거점,거리유세,직장인,manual_visual_review;address_review_required;교통거점;거리유세;금천구;오후,3,정원오20260525.jpg,3,True,시티렉스앞
JG_20260525_1600_영등포구_영등포재개발재건축현장_JG_0243,정원오,정원오 2026-05-25 16:00 영등포구에서 유세 장소를 추천,JG_0243,2026-05-25,월,16:00,영등포구,영등포 재개발·재건축 현장,확인 필요,재개발/도시개발현장,현장방문,지역주민,manual_visual_review;address_review_required;재개발;도시개발현장;현장방문;영등포구;오후;재개발/도시개발현장,3,정원오20260525.jpg,3,True,영등포재개발재건축현장
JG_20260525_1630_영등포구_타임스퀘어_JG_0244,정원오,정원오 2026-05-25 16:30 영등포구에서 유세 장소를 추천,JG_0244,2026-05-25,월,16:30,영등포구,타임스퀘어,확인 필요,교통거점,거리유세,직장인,manual_visual_review;address_review_required;교통거점;거리유세;영등포구;오후,3,정원오20260525.jpg,3,True,타임스퀘어
