trial_id,baseline_weight,district_weight,place_type_weight,time_weight,context_weight,target_weight,rank_weight,train_P@1,train_R@1,train_NDCG@1,train_P@3,train_R@3,train_NDCG@3,train_P@5,train_R@5,train_NDCG@5,train_P@10,train_R@10,train_NDCG@10,train_optimization_score
95,1.0,0.5,0.1,0.1,0.0,0.2,0.1,0.15254237288135594,0.15254237288135594,0.15254237288135594,0.13559322033898305,0.4067796610169492,0.29852377805690494,0.11525423728813557,0.576271186440678,0.3678059276592723,0.08220338983050844,0.8220338983050848,0.4478823889996102,0.3157418869973212
96,1.0,0.7,0.1,0.2,0.0,0.1,0.1,0.1694915254237288,0.1694915254237288,0.1694915254237288,0.1468926553672316,0.4406779661016949,0.3272762294188911,0.11694915254237286,0.5847457627118644,0.3867231381593633,0.08559322033898303,0.8559322033898306,0.4744447361381906,0.33509520567096557
97,1.0,0.3,0.3,0.2,0.0,0.1,0.0,0.1271186440677966,0.1271186440677966,0.1271186440677966,0.10451977401129943,0.3135593220338983,0.234763447427364,0.0966101694915254,0.4830508474576271,0.30515976018665125,0.07966101694915254,0.7966101694915254,0.40818607668644474,0.28487077655776977
98,1.0,0.2,0.3,0.05,0.2,0.1,0.0,0.1271186440677966,0.1271186440677966,0.1271186440677966,0.11581920903954802,0.3474576271186441,0.25837004506659067,0.11016949152542369,0.5508474576271186,0.3429941754653247,0.08305084745762711,0.8305084745762712,0.43386855859242657,0.30086529494237757
99,1.0,0.3,0.3,0.2,0.1,0.05,0.05,0.1694915254237288,0.1694915254237288,0.1694915254237288,0.1327683615819209,0.3983050847457627,0.2994323436440713,0.10677966101694913,0.5338983050847458,0.35560083876391174,0.08559322033898303,0.8559322033898306,0.4611616944227905,0.32660433316097104
100,1.0,0.3,0.3,0.1,0.05,0.05,0.0,0.16101694915254236,0.16101694915254236,0.16101694915254236,0.13559322033898305,0.4067796610169492,0.30165149200968916,0.11186440677966097,0.559322033898305,0.36474820208976644,0.08559322033898303,0.8559322033898306,0.4628286692317561,0.32614257660399604
101,1.0,0.3,0.0,0.05,0.2,0.1,0.0,0.1864406779661017,0.1864406779661017,0.1864406779661017,0.15819209039548018,0.4745762711864407,0.3549191065980684,0.11864406779661013,0.5932203389830508,0.40415938675767216,0.08644067796610168,0.864406779661017,0.49295922480593984,0.3490894009984631
102,1.0,0.5,0.2,0.05,0.0,0.2,0.0,0.17796610169491525,0.17796610169491525,0.17796610169491525,0.14124293785310732,0.423728813559322,0.32081979291768,0.11694915254237284,0.5847457627118644,0.38682352889941557,0.08220338983050844,0.8220338983050848,0.46442040529898204,0.32918555993373977
103,1.0,0.3,0.1,0.1,0.2,0.0,0.05,0.17796610169491525,0.17796610169491525,0.17796610169491525,0.13559322033898305,0.4067796610169492,0.31234521664649356,0.11355932203389826,0.5677966101694916,0.3790917280661758,0.08728813559322031,0.8728813559322034,0.4788082350665067,0.33783711956141294
104,1.0,0.5,0.2,0.2,0.2,0.1,0.0,0.288135593220339,0.288135593220339,0.288135593220339,0.19209039548022597,0.576271186440678,0.4566140218523057,0.14237288135593218,0.711864406779661,0.5116683538152262,0.09067796610169489,0.9067796610169492,0.5757398225098488,0.4168761695168652
105,1.0,0.7,0.3,0.2,0.2,0.1,0.1,0.2966101694915254,0.2966101694915254,0.2966101694915254,0.19491525423728812,0.5847457627118644,0.46397902394068313,0.1372881355932203,0.6864406779661016,0.5048055382641569,0.09237288135593219,0.923728813559322,0.5835619096385682,0.42348395650909204
106,1.0,0.5,0.2,0.1,0.05,0.05,0.0,0.2457627118644068,0.2457627118644068,0.2457627118644068,0.17231638418079093,0.5169491525423728,0.3968899707627153,0.13898305084745757,0.6949152542372882,0.46945053398571435,0.09067796610169489,0.9067796610169492,0.5373347722837275,0.3885473962880052
107,1.0,0.5,0.1,0.2,0.05,0.0,0.1,0.2033898305084746,0.2033898305084746,0.2033898305084746,0.14124293785310732,0.423728813559322,0.3268742122276059,0.11525423728813558,0.576271186440678,0.38848537143178985,0.08474576271186438,0.847457627118644,0.4761047847444019,0.3420039062989587
108,1.0,0.2,0.1,0.1,0.0,0.05,0.05,0.0423728813559322,0.0423728813559322,0.0423728813559322,0.06497175141242938,0.19491525423728814,0.1297398096246998,0.07627118644067796,0.3813559322033898,0.20669294962525053,0.07203389830508472,0.7203389830508474,0.3143968321477372,0.21328747882232948
109,1.0,0.5,0.0,0.2,0.2,0.2,0.1,0.2288135593220339,0.2288135593220339,0.2288135593220339,0.16949152542372875,0.5084745762711864,0.3919451256355984,0.13050847457627113,0.652542372881356,0.45064925893812396,0.08898305084745761,0.8898305084745762,0.5271809899649424,0.3776489397080688
110,1.0,0.5,0.1,0.1,0.0,0.1,0.1,0.15254237288135594,0.15254237288135594,0.15254237288135594,0.1327683615819209,0.3983050847457627,0.29428648992131173,0.1101694915254237,0.5508474576271186,0.35701181228241563,0.08220338983050844,0.8220338983050848,0.4446909916406744,0.3135514515940101
111,1.0,0.2,0.3,0.1,0.1,0.05,0.05,0.07627118644067797,0.07627118644067797,0.07627118644067797,0.08757062146892657,0.2627118644067797,0.1872447123486722,0.09152542372881353,0.4576271186440678,0.26859042912677455,0.08220338983050847,0.8220338983050848,0.38526290645820177,0.2627798703677153
112,1.0,0.4,0.3,0.05,0.1,0.05,0.0,0.23728813559322035,0.23728813559322035,0.23728813559322035,0.17231638418079093,0.5169491525423728,0.4015292760895938,0.13389830508474573,0.6694915254237288,0.46276904757480447,0.0889830508474576,0.8898305084745762,0.5340971755450632,0.3830922035311676
113,1.0,0.5,0.3,0.1,0.0,0.2,0.05,0.1864406779661017,0.1864406779661017,0.1864406779661017,0.14406779661016947,0.4322033898305085,0.32596564664043953,0.11864406779661014,0.5932203389830508,0.3919693826221752,0.0830508474576271,0.8305084745762712,0.46887571138916034,0.33444548203705354
114,1.0,0.3,0.1,0.0,0.2,0.1,0.0,0.1864406779661017,0.1864406779661017,0.1864406779661017,0.1610169491525423,0.4830508474576271,0.3591563947336616,0.12203389830508471,0.6101694915254238,0.41204647623287033,0.08813559322033897,0.8813559322033898,0.5002384749387585,0.3542360086014468
115,1.0,0.2,0.3,0.05,0.2,0.2,0.0,0.1271186440677966,0.1271186440677966,0.1271186440677966,0.11864406779661017,0.3559322033898305,0.2626073332021839,0.11186440677966097,0.559322033898305,0.34723146360091794,0.08389830508474574,0.8389830508474576,0.4375368436704763,0.30373111562364974
116,1.0,0.4,0.1,0.2,0.05,0.2,0.0,0.2033898305084746,0.2033898305084746,0.2033898305084746,0.15819209039548018,0.4745762711864407,0.3545170894067831,0.123728813559322,0.6186440677966102,0.4139639981472554,0.08644067796610168,0.864406779661017,0.4943691708047998,0.3543286448099285
117,1.0,0.4,0.0,0.0,0.05,0.1,0.0,0.2033898305084746,0.2033898305084746,0.2033898305084746,0.16384180790960445,0.4915254237288136,0.3641012398607785,0.11864406779661014,0.5932203389830508,0.40604191734117223,0.08644067796610168,0.864406779661017,0.49332937736123295,0.35458618603123376
118,1.0,0.3,0.1,0.2,0.0,0.0,0.05,0.11864406779661017,0.11864406779661017,0.11864406779661017,0.09322033898305085,0.2796610169491525,0.21246743256658893,0.08983050847457626,0.4491525423728814,0.28323513304484954,0.07711864406779659,0.7711864406779662,0.38745215987141374,0.27001503561601176
119,1.0,0.7,0.3,0.1,0.2,0.2,0.05,0.3220338983050847,0.3220338983050847,0.3220338983050847,0.20056497175141239,0.6016949152542372,0.48516546461864923,0.14576271186440673,0.7288135593220338,0.5369413829609381,0.09237288135593219,0.923728813559322,0.6018847099088263,0.4382302699370157
120,1.0,0.5,0.1,0.1,0.1,0.05,0.1,0.211864406779661,0.211864406779661,0.211864406779661,0.15254237288135591,0.4576271186440678,0.35138937545399884,0.12372881355932198,0.6186440677966102,0.41776449915470776,0.08898305084745761,0.8898305084745762,0.503871534439113,0.36118554552826576
121,1.0,0.5,0.2,0.1,0.1,0.2,0.05,0.2288135593220339,0.2288135593220339,0.2288135593220339,0.17514124293785305,0.5254237288135594,0.3982005535411669,0.12881355932203384,0.6440677966101694,0.4474408337007707,0.08983050847457626,0.8983050847457628,0.5291367724003657,0.38014137316498675
122,1.0,0.4,0.3,0.2,0.1,0.0,0.05,0.22033898305084745,0.22033898305084745,0.22033898305084745,0.15819209039548018,0.4745762711864407,0.3652108140435875,0.12203389830508471,0.6101694915254238,0.42063653372548143,0.0889830508474576,0.8898305084745762,0.5119958675949837,0.3671081581780183
123,1.0,0.3,0.0,0.1,0.1,0.2,0.1,0.13559322033898305,0.13559322033898305,0.13559322033898305,0.11299435028248588,0.3389830508474576,0.2528221741525458,0.09661016949152539,0.4830508474576271,0.3126404706119913,0.0830508474576271,0.8305084745762712,0.4248973766520282,0.29792312137623245
124,1.0,0.5,0.2,0.1,0.05,0.1,0.1,0.2033898305084746,0.2033898305084746,0.2033898305084746,0.1468926553672316,0.4406779661016949,0.3353487884987923,0.12203389830508471,0.6101694915254238,0.40463093810115963,0.08474576271186438,0.847457627118644,0.48152752868013815,0.34570977628098615
125,1.0,0.3,0.2,0.2,0.1,0.1,0.1,0.1440677966101695,0.1440677966101695,0.1440677966101695,0.11581920903954804,0.3474576271186441,0.26240632460654123,0.10169491525423725,0.5084745762711864,0.32915283602622347,0.08389830508474574,0.8389830508474576,0.43554446364690186,0.3056891498470371
126,1.0,0.7,0.1,0.2,0.2,0.1,0.1,0.2796610169491525,0.2796610169491525,0.2796610169491525,0.19209039548022594,0.576271186440678,0.4512671595339035,0.135593220338983,0.6779661016949152,0.49246506157635056,0.09152542372881353,0.9152542372881356,0.569809669736782,0.4128514635039189
127,1.0,0.7,0.0,0.05,0.1,0.05,0.0,0.2796610169491525,0.2796610169491525,0.2796610169491525,0.18644067796610164,0.559322033898305,0.4483404541767619,0.1372881355932203,0.6864406779661016,0.500487760238024,0.08983050847457626,0.8983050847457628,0.5695600325087641,0.4101087232424742
128,1.0,0.7,0.0,0.1,0.0,0.2,0.05,0.1694915254237288,0.1694915254237288,0.1694915254237288,0.15254237288135586,0.4576271186440678,0.3379699540556955,0.11694915254237284,0.5847457627118644,0.39011726011695763,0.0830508474576271,0.8305084745762712,0.47007217688225783,0.33215238055285806
129,1.0,0.2,0.1,0.0,0.2,0.0,0.05,0.07627118644067797,0.07627118644067797,0.07627118644067797,0.09322033898305085,0.2796610169491525,0.19682886280266762,0.09999999999999998,0.5,0.28838120816163837,0.08220338983050846,0.8220338983050848,0.3928533006370761,0.2674139094602648
130,1.0,0.3,0.0,0.2,0.1,0.0,0.1,0.13559322033898305,0.13559322033898305,0.13559322033898305,0.11299435028248588,0.3389830508474576,0.2528221741525458,0.09830508474576269,0.4915254237288136,0.3162902719515963,0.08220338983050847,0.8220338983050848,0.4221754599701163,0.2962924844358684
131,1.0,0.7,0.1,0.1,0.0,0.1,0.0,0.1694915254237288,0.1694915254237288,0.1694915254237288,0.1468926553672316,0.4406779661016949,0.32949537778450905,0.11864406779661014,0.5932203389830508,0.39222070014561294,0.08389830508474574,0.8389830508474576,0.4731614105021451,0.33312061796953607
132,1.0,0.2,0.0,0.1,0.1,0.2,0.1,0.059322033898305086,0.059322033898305086,0.059322033898305086,0.07344632768361581,0.22033898305084745,0.15425497285109277,0.0830508474576271,0.4152542372881356,0.23411513875330187,0.07881355932203388,0.788135593220339,0.35237385391247716,0.23996926694846307
133,1.0,0.7,0.1,0.0,0.1,0.2,0.0,0.288135593220339,0.288135593220339,0.288135593220339,0.1977401129943502,0.5932203389830508,0.469526894854728,0.14237288135593215,0.711864406779661,0.5176530118574117,0.08983050847457626,0.8983050847457628,0.5793963232091238,0.4184384306373176
134,1.0,0.3,0.2,0.1,0.2,0.1,0.1,0.1694915254237288,0.1694915254237288,0.1694915254237288,0.1327683615819209,0.3983050847457627,0.3038706403753071,0.1101694915254237,0.5508474576271186,0.3669673504553843,0.08474576271186439,0.847457627118644,0.46397696093795837,0.32708120186500855
135,1.0,0.4,0.0,0.1,0.0,0.2,0.1,0.15254237288135594,0.15254237288135594,0.15254237288135594,0.12429378531073447,0.3728813559322034,0.28046505133172306,0.09830508474576267,0.4915254237288136,0.3289625560533802,0.07711864406779657,0.7711864406779662,0.420588037784704,0.2971493160495052
136,1.0,0.3,0.1,0.1,0.2,0.05,0.05,0.17796610169491525,0.17796610169491525,0.17796610169491525,0.13559322033898305,0.4067796610169492,0.31234521664649356,0.11864406779661014,0.5932203389830508,0.38892696892807094,0.08728813559322031,0.8728813559322034,0.48032793649214794,0.33887748963665854
137,1.0,0.2,0.1,0.05,0.1,0.1,0.05,0.06779661016949153,0.06779661016949153,0.06779661016949153,0.07627118644067797,0.2288135593220339,0.16494869748789714,0.08983050847457626,0.4491525423728814,0.25724381828481463,0.08050847457627117,0.8050847457627118,0.371760495632003,0.25181108872543834
138,1.0,0.3,0.0,0.1,0.0,0.0,0.0,0.11864406779661017,0.11864406779661017,0.11864406779661017,0.10169491525423731,0.3050847457627119,0.22517929697336858,0.09152542372881353,0.4576271186440678,0.2882760070534458,0.0754237288135593,0.7542372881355932,0.38432075370559854,0.2690885349834002
139,1.0,0.7,0.3,0.05,0.2,0.1,0.1,0.3050847457627119,0.3050847457627119,0.3050847457627119,0.19209039548022594,0.576271186440678,0.4650885981234921,0.135593220338983,0.6779661016949152,0.5062865001659392,0.09152542372881353,0.9152542372881356,0.5849414718001293,0.4245035264294803
140,1.0,0.5,0.0,0.0,0.05,0.1,0.05,0.2033898305084746,0.2033898305084746,0.2033898305084746,0.14971751412429374,0.4491525423728814,0.3429147991828124,0.11694915254237286,0.5847457627118644,0.3987119065836796,0.08644067796610168,0.864406779661017,0.48801056330119535,0.34973025082773473
141,1.0,0.7,0.2,0.1,0.2,0.0,0.05,0.3220338983050847,0.3220338983050847,0.3220338983050847,0.19209039548022597,0.576271186440678,0.4702344518462517,0.14745762711864402,0.7372881355932204,0.5362381878279873,0.09152542372881353,0.9152542372881356,0.5947904368455359,0.43337439300893194
142,1.0,0.5,0.3,0.05,0.05,0.0,0.0,0.2542372881355932,0.2542372881355932,0.2542372881355932,0.17231638418079093,0.5169491525423728,0.4022368330811175,0.13559322033898302,0.6779661016949152,0.46786918134387984,0.09067796610169489,0.9067796610169492,0.5422084050525589,0.3920328287740453
143,1.0,0.3,0.2,0.1,0.2,0.05,0.05,0.1864406779661017,0.1864406779661017,0.1864406779661017,0.14124293785310732,0.423728813559322,0.3250570810532732,0.11694915254237284,0.5847457627118644,0.3914322047539821,0.08644067796610168,0.864406779661017,0.4837482341178872,0.3423062322237464
144,1.0,0.3,0.0,0.1,0.0,0.1,0.0,0.11864406779661017,0.11864406779661017,0.11864406779661017,0.10169491525423731,0.3050847457627119,0.22517929697336858,0.09322033898305082,0.4661016949152542,0.2919258083930508,0.07627118644067793,0.7627118644067796,0.38841801352770927,0.2715395250736813
145,1.0,0.5,0.1,0.2,0.2,0.1,0.1,0.23728813559322035,0.23728813559322035,0.23728813559322035,0.16949152542372875,0.5084745762711864,0.3950728395883827,0.13220338983050842,0.6610169491525424,0.45705538651153993,0.09067796610169489,0.9067796610169492,0.5361083361737043,0.3847565617285931
146,1.0,0.4,0.2,0.1,0.1,0.05,0.05,0.22033898305084745,0.22033898305084745,0.22033898305084745,0.15254237288135591,0.4576271186440678,0.3556266635895921,0.12203389830508471,0.6101694915254238,0.4179805982317227,0.08813559322033897,0.8813559322033898,0.5054485839464737,0.3628392077710963
147,1.0,0.4,0.0,0.05,0.2,0.0,0.0,0.2457627118644068,0.2457627118644068,0.2457627118644068,0.18079096045197737,0.5423728813559322,0.4162592802663488,0.13220338983050842,0.6610169491525424,0.4640140095500592,0.08813559322033897,0.8813559322033898,0.5348454361061662,0.38615070489704517
148,1.0,0.7,0.2,0.2,0.05,0.2,0.1,0.211864406779661,0.211864406779661,0.211864406779661,0.16666666666666663,0.5,0.3781236870460098,0.1254237288135593,0.6271186440677966,0.43027099310727196,0.08559322033898303,0.8559322033898306,0.5054681954465301,0.36134889665487313
149,1.0,0.7,0.3,0.1,0.0,0.0,0.05,0.1864406779661017,0.1864406779661017,0.1864406779661017,0.15254237288135591,0.4576271186440678,0.34644453032688194,0.1254237288135593,0.6271186440677966,0.41535529221027595,0.08644067796610168,0.864406779661017,0.49297365746960026,0.3486424750296143
150,1.0,0.5,0.1,0.1,0.2,0.05,0.1,0.23728813559322035,0.23728813559322035,0.23728813559322035,0.1779661016949152,0.5338983050847458,0.4066751298123534,0.13220338983050842,0.6610169491525424,0.4584510481546422,0.09067796610169489,0.9067796610169492,0.5375249275776173,0.3869472839742
151,1.0,0.4,0.1,0.2,0.0,0.1,0.05,0.15254237288135594,0.15254237288135594,0.15254237288135594,0.12146892655367232,0.3644067796610169,0.27622776319612985,0.10169491525423725,0.5084745762711864,0.3353032842176288,0.07966101694915254,0.7966101694915254,0.42857319997035914,0.30226050699527546
152,1.0,0.2,0.3,0.0,0.0,0.2,0.0,0.09322033898305085,0.09322033898305085,0.09322033898305085,0.07909604519774012,0.23728813559322035,0.17634997911622524,0.08644067796610166,0.4322033898305085,0.2573243081753543,0.0677966101694915,0.6779661016949152,0.3363856520005842,0.2332999499516169
153,1.0,0.3,0.1,0.1,0.1,0.05,0.05,0.16101694915254236,0.16101694915254236,0.16101694915254236,0.11864406779661017,0.3559322033898305,0.272899040647703,0.09999999999999998,0.5,0.3327173371071485,0.08644067796610168,0.864406779661017,0.45100325893510335,0.31827486944084554
154,1.0,0.3,0.1,0.05,0.0,0.0,0.1,0.11864406779661017,0.11864406779661017,0.11864406779661017,0.09887005649717515,0.2966101694915254,0.22094200883777537,0.08983050847457626,0.4491525423728814,0.2844101066368259,0.07881355932203388,0.788135593220339,0.39308803207879356,0.2748124496456569
155,1.0,0.5,0.3,0.2,0.1,0.05,0.0,0.2796610169491525,0.2796610169491525,0.2796610169491525,0.18079096045197737,0.5423728813559322,0.4343180069915306,0.14237288135593218,0.711864406779661,0.5032287688749246,0.09152542372881353,0.9152542372881356,0.5700027668255775,0.4113371265810425
156,1.0,0.4,0.3,0.2,0.2,0.1,0.05,0.2457627118644068,0.2457627118644068,0.2457627118644068,0.17514124293785308,0.5254237288135594,0.4077847039951623,0.13559322033898302,0.6779661016949152,0.46939586319934623,0.08813559322033895,0.8813559322033898,0.536578483347669,0.3859663109795937
157,1.0,0.4,0.3,0.05,0.2,0.2,0.1,0.2288135593220339,0.2288135593220339,0.2288135593220339,0.1723163841807909,0.5169491525423728,0.3950728395883827,0.12372881355932198,0.6186440677966102,0.43627074163082974,0.08728813559322031,0.8728813559322034,0.519184597325975,0.3730422926799104
158,1.0,0.3,0.1,0.1,0.05,0.1,0.1,0.1271186440677966,0.1271186440677966,0.1271186440677966,0.09604519774011298,0.288135593220339,0.22094200883777537,0.09152542372881353,0.4576271186440678,0.29133832159706263,0.08050847457627115,0.8050847457627118,0.40445869172729965,0.2822102596186792
159,1.0,0.5,0.3,0.2,0.1,0.2,0.1,0.211864406779661,0.211864406779661,0.211864406779661,0.15536723163841804,0.4661016949152542,0.358955386138019,0.12881355932203384,0.6440677966101694,0.43188733707999133,0.08898305084745761,0.8898305084745762,0.5109271920454634,0.36472847201817205
160,1.0,0.5,0.0,0.05,0.2,0.1,0.0,0.2796610169491525,0.2796610169491525,0.2796610169491525,0.1892655367231638,0.5677966101694916,0.4470298713983103,0.135593220338983,0.6779661016949152,0.49224896249933564,0.08983050847457626,0.8983050847457628,0.5632742352738722,0.4083041744362508
161,1.0,0.4,0.1,0.0,0.1,0.0,0.1,0.19491525423728814,0.19491525423728814,0.19491525423728814,0.14406779661016947,0.4322033898305085,0.33131250895884173,0.11525423728813557,0.576271186440678,0.3896452545423939,0.08559322033898303,0.8559322033898306,0.479159472165144,0.34236683220695296
162,1.0,0.7,0.3,0.0,0.1,0.05,0.1,0.2457627118644068,0.2457627118644068,0.2457627118644068,0.17796610169491522,0.5338983050847458,0.41535071467918244,0.13220338983050842,0.6610169491525424,0.4671266330214712,0.08898305084745761,0.8898305084745762,0.5413720662270005,0.3887175113150434
163,1.0,0.5,0.0,0.05,0.2,0.0,0.1,0.23728813559322035,0.23728813559322035,0.23728813559322035,0.1779661016949152,0.5338983050847458,0.4077847039951623,0.12542372881355926,0.6271186440677966,0.44533280469800435,0.09067796610169489,0.9067796610169492,0.5348342608959624,0.3853275845339258
164,1.0,0.4,0.0,0.1,0.0,0.05,0.0,0.16101694915254236,0.16101694915254236,0.16101694915254236,0.12429378531073447,0.3728813559322034,0.28359276528450733,0.10338983050847456,0.5169491525423728,0.3422968985870329,0.07711864406779659,0.7711864406779662,0.42441880690937583,0.3011172038872081
165,1.0,0.3,0.3,0.1,0.2,0.1,0.0,0.19491525423728814,0.19491525423728814,0.19491525423728814,0.16384180790960448,0.4915254237288136,0.36763097100484804,0.12711864406779658,0.635593220338983,0.42707787974532024,0.08644067796610168,0.864406779661017,0.5032951259603602,0.3568030116002504
166,1.0,0.3,0.0,0.1,0.1,0.2,0.05,0.15254237288135594,0.15254237288135594,0.15254237288135594,0.12146892655367232,0.3644067796610169,0.2740086148305119,0.09830508474576267,0.4915254237288136,0.327270084048694,0.08474576271186439,0.847457627118644,0.44390664549456854,0.3123729756406131
167,1.0,0.2,0.2,0.2,0.2,0.0,0.1,0.06779661016949153,0.06779661016949153,0.06779661016949153,0.0903954802259887,0.2711864406779661,0.18835428653148117,0.09322033898305082,0.4661016949152542,0.2693286155906102,0.08135593220338981,0.8135593220338984,0.3809953629852462,0.2590545917341017
168,1.0,0.4,0.2,0.2,0.05,0.2,0.1,0.1864406779661017,0.1864406779661017,0.1864406779661017,0.13559322033898305,0.4067796610169492,0.311034633868042,0.10847457627118641,0.5423728813559322,0.36646035354993584,0.08050847457627115,0.8050847457627118,0.45221999776295385,0.32336174497974574
169,1.0,0.4,0.2,0.1,0.0,0.05,0.1,0.16101694915254236,0.16101694915254236,0.16101694915254236,0.12146892655367232,0.3644067796610169,0.2793554771489141,0.10338983050847454,0.5169491525423728,0.3420807995100181,0.08050847457627115,0.8050847457627118,0.43642134609511746,0.3081429513592798
170,1.0,0.2,0.1,0.2,0.2,0.0,0.0,0.1271186440677966,0.1271186440677966,0.1271186440677966,0.10734463276836158,0.3220338983050847,0.24343903229419306,0.09999999999999998,0.5,0.3178565341120587,0.08389830508474574,0.8389830508474576,0.4266603713907905,0.2964780226421439
171,1.0,0.7,0.0,0.0,0.05,0.2,0.1,0.22033898305084745,0.22033898305084745,0.22033898305084745,0.16384180790960448,0.4915254237288136,0.3770141128632008,0.11694915254237286,0.5847457627118644,0.41493360128501616,0.08559322033898303,0.8559322033898306,0.5043815683452966,0.3616747918587069
172,1.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0847457627118644,0.0847457627118644,0.0847457627118644,0.06779661016949151,0.2033898305084746,0.15405396425545018,0.07796610169491523,0.3898305084745763,0.2317498796939475,0.07033898305084743,0.7033898305084746,0.3321965438418508,0.22915014627685115
173,1.0,0.7,0.2,0.05,0.05,0.2,0.1,0.2033898305084746,0.2033898305084746,0.2033898305084746,0.16384180790960448,0.4915254237288136,0.3707586849576323,0.1254237288135593,0.6271186440677966,0.42618440463952617,0.08559322033898303,0.8559322033898306,0.5021145732319341,0.3574915130605555
174,1.0,0.2,0.2,0.05,0.05,0.05,0.1,0.05084745762711865,0.05084745762711865,0.05084745762711865,0.07062146892655367,0.211864406779661,0.14578039657990635,0.0830508474576271,0.4152542372881356,0.22966175154069382,0.07627118644067796,0.7627118644067796,0.3397982143830974,0.23034180441261515
175,1.0,0.2,0.3,0.05,0.0,0.0,0.1,0.03389830508474576,0.03389830508474576,0.03389830508474576,0.06779661016949151,0.2033898305084746,0.12863023544189084,0.08474576271186438,0.423728813559322,0.2186970299249684,0.07372881355932201,0.7372881355932204,0.31658553058073935,0.215042223838852
176,1.0,0.5,0.1,0.05,0.1,0.0,0.1,0.211864406779661,0.211864406779661,0.211864406779661,0.15254237288135591,0.4576271186440678,0.35138937545399884,0.12203389830508471,0.6101694915254238,0.4137433100961294,0.08898305084745761,0.8898305084745762,0.5025528746365651,0.36055452307195024
177,1.0,0.2,0.3,0.05,0.1,0.1,0.05,0.07627118644067797,0.07627118644067797,0.07627118644067797,0.08757062146892657,0.2627118644067797,0.18835428653148117,0.09152542372881353,0.4576271186440678,0.2700713910285569,0.08135593220338981,0.8135593220338984,0.3845165516583475,0.26167118856064764
178,1.0,0.7,0.0,0.2,0.1,0.05,0.05,0.23728813559322035,0.23728813559322035,0.23728813559322035,0.17796610169491522,0.5338983050847458,0.41111342654358923,0.12711864406779658,0.635593220338983,0.45305410402398294,0.08983050847457626,0.8983050847457628,0.538186323158752,0.3858228402242073
179,1.0,0.5,0.2,0.1,0.0,0.05,0.0,0.17796610169491525,0.17796610169491525,0.17796610169491525,0.14124293785310732,0.423728813559322,0.31971021873487104,0.11864406779661014,0.5932203389830508,0.38936375605621165,0.08389830508474574,0.8389830508474576,0.46950278085193475,0.3328287981569342
180,1.0,0.4,0.1,0.0,0.0,0.0,0.05,0.1694915254237288,0.1694915254237288,0.1694915254237288,0.12429378531073447,0.3728813559322034,0.2867204792372916,0.10508474576271182,0.5254237288135594,0.3494458015983955,0.07966101694915252,0.7966101694915254,0.4364893875423867,0.3101724155833382
181,1.0,0.5,0.0,0.1,0.2,0.1,0.0,0.2711864406779661,0.2711864406779661,0.2711864406779661,0.1892655367231638,0.5677966101694916,0.443902157445526,0.13898305084745757,0.6949152542372882,0.49604946350678814,0.08983050847457626,0.8983050847457628,0.5608434801119118,0.40567374911261544
182,1.0,0.2,0.1,0.05,0.05,0.1,0.1,0.05084745762711865,0.05084745762711865,0.05084745762711865,0.06779661016949151,0.2033898305084746,0.14043353426150415,0.07457627118644065,0.3728813559322034,0.21008707158284484,0.07627118644067796,0.7627118644067796,0.3349293668658478,0.22722527840304674
183,1.0,0.4,0.0,0.0,0.2,0.05,0.05,0.23728813559322035,0.23728813559322035,0.23728813559322035,0.16666666666666663,0.5,0.38861640308717155,0.12881355932203387,0.6440677966101694,0.4476919241086704,0.08728813559322031,0.8728813559322034,0.5214615856608587,0.3753364137383627
184,1.0,0.4,0.0,0.0,0.1,0.05,0.0,0.2288135593220339,0.2288135593220339,0.2288135593220339,0.16949152542372875,0.5084745762711864,0.3919451256355984,0.1254237288135593,0.6271186440677966,0.44007124263828223,0.08728813559322031,0.8728813559322034,0.5193093110839104,0.3726904622691991
185,1.0,0.5,0.0,0.1,0.2,0.05,0.05,0.2711864406779661,0.2711864406779661,0.2711864406779661,0.17514124293785308,0.5254237288135594,0.41827742003632407,0.1372881355932203,0.6864406779661016,0.4850239314560063,0.09067796610169489,0.9067796610169492,0.5549111981154559,0.4014505577584887
186,1.0,0.4,0.1,0.2,0.2,0.2,0.0,0.23728813559322035,0.23728813559322035,0.23728813559322035,0.1836158192090395,0.5508474576271186,0.4184784286319667,0.1338983050847457,0.6694915254237288,0.46660454563465054,0.08813559322033897,0.8813559322033898,0.5355754181651694,0.38502201782673584
187,1.0,0.4,0.3,0.05,0.0,0.1,0.05,0.16101694915254236,0.16101694915254236,0.16101694915254236,0.13559322033898305,0.4067796610169492,0.30165149200968916,0.11186440677966097,0.559322033898305,0.3636340389328465,0.07966101694915252,0.7966101694915254,0.439992853502046,0.31221783770876693
188,1.0,0.3,0.1,0.05,0.05,0.2,0.0,0.16101694915254236,0.16101694915254236,0.16101694915254236,0.13276836158192093,0.3983050847457627,0.295195055508478,0.11186440677966097,0.559322033898305,0.3623129546471336,0.08389830508474574,0.8389830508474576,0.45418286955347414,0.32085665971094757
189,1.0,0.4,0.3,0.2,0.0,0.2,0.05,0.16101694915254236,0.16101694915254236,0.16101694915254236,0.12711864406779663,0.3813559322033898,0.29004920178571847,0.10847457627118641,0.5423728813559322,0.35642432548642744,0.07966101694915254,0.7966101694915254,0.4391249750543205,0.3098801819469783
