trial_id,baseline_weight,district_weight,place_type_weight,time_weight,context_weight,target_weight,rank_weight,train_P@1,train_R@1,train_NDCG@1,train_P@3,train_R@3,train_NDCG@3,train_P@5,train_R@5,train_NDCG@5,train_P@10,train_R@10,train_NDCG@10,train_optimization_score
94,1.0,0.4,0.1,0.1,0.1,0.2,0.0,0.1016949152542373,0.1016949152542373,0.1016949152542373,0.05367231638418079,0.16101694915254236,0.13468465475181673,0.04067796610169491,0.2033898305084746,0.1521908860118952,0.023728813559322035,0.23728813559322035,0.16379810259653965,0.12128413816867589
95,1.0,0.5,0.1,0.1,0.0,0.2,0.1,0.09322033898305085,0.09322033898305085,0.09322033898305085,0.042372881355932195,0.1271186440677966,0.11238863989104166,0.03898305084745763,0.19491525423728814,0.1401014997319886,0.023728813559322035,0.23728813559322035,0.1542598179748024,0.11339771595219779
96,1.0,0.7,0.1,0.2,0.0,0.1,0.1,0.09322033898305085,0.09322033898305085,0.09322033898305085,0.042372881355932195,0.1271186440677966,0.11238863989104166,0.03898305084745763,0.19491525423728814,0.1401014997319886,0.023728813559322035,0.23728813559322035,0.15453357507369522,0.11349353093681026
97,1.0,0.3,0.3,0.2,0.0,0.1,0.0,0.0847457627118644,0.0847457627118644,0.0847457627118644,0.036723163841807904,0.11016949152542373,0.09856720130145304,0.037288135593220334,0.1864406779661017,0.1303012502009783,0.023728813559322035,0.23728813559322035,0.14760060292031557,0.1076489115870822
98,1.0,0.2,0.3,0.05,0.2,0.1,0.0,0.0847457627118644,0.0847457627118644,0.0847457627118644,0.036723163841807904,0.11016949152542373,0.10078634966707097,0.03728813559322034,0.1864406779661017,0.13252039856659623,0.023728813559322035,0.23728813559322035,0.1497482345685357,0.10840058266395924
99,1.0,0.3,0.3,0.2,0.1,0.05,0.05,0.09322033898305085,0.09322033898305085,0.09322033898305085,0.04519774011299435,0.13559322033898305,0.11662592802663488,0.04067796610169491,0.2033898305084746,0.14508156330552843,0.023728813559322035,0.23728813559322035,0.15661726317277513,0.11495728504832442
100,1.0,0.3,0.3,0.1,0.05,0.05,0.0,0.09322033898305085,0.09322033898305085,0.09322033898305085,0.04519774011299435,0.13559322033898305,0.11662592802663488,0.04067796610169491,0.2033898305084746,0.14508156330552846,0.023728813559322035,0.23728813559322035,0.15681110939120468,0.11502513122477476
101,1.0,0.3,0.0,0.05,0.2,0.1,0.0,0.1016949152542373,0.1016949152542373,0.1016949152542373,0.04802259887005649,0.1440677966101695,0.12510050429782132,0.04067796610169491,0.2033898305084746,0.14990633823710986,0.023728813559322035,0.23728813559322035,0.16151355482175433,0.11935460294467617
102,1.0,0.5,0.2,0.05,0.0,0.2,0.0,0.09322033898305085,0.09322033898305085,0.09322033898305085,0.042372881355932195,0.1271186440677966,0.11238863989104166,0.03898305084745763,0.19491525423728814,0.1401014997319886,0.023728813559322035,0.23728813559322035,0.1542598179748024,0.11339771595219779
103,1.0,0.3,0.1,0.1,0.2,0.0,0.05,0.1016949152542373,0.1016949152542373,0.1016949152542373,0.04519774011299435,0.13559322033898305,0.1208632161622281,0.04067796610169491,0.2033898305084746,0.14931885144112164,0.023728813559322035,0.23728813559322035,0.16073222180733657,0.11851616463821753
104,1.0,0.5,0.2,0.2,0.2,0.1,0.0,0.11016949152542373,0.11016949152542373,0.11016949152542373,0.05367231638418079,0.16101694915254236,0.13892194288740994,0.04237288135593221,0.211864406779661,0.15970658776812016,0.023728813559322035,0.23728813559322035,0.1684174288783047,0.12518903796051398
105,1.0,0.7,0.3,0.2,0.2,0.1,0.1,0.1016949152542373,0.1016949152542373,0.1016949152542373,0.05367231638418079,0.16101694915254236,0.1357942289346257,0.04237288135593221,0.211864406779661,0.15657887381533586,0.023728813559322035,0.23728813559322035,0.165634988741811,0.12209653984494459
106,1.0,0.5,0.2,0.1,0.05,0.05,0.0,0.1016949152542373,0.1016949152542373,0.1016949152542373,0.050847457627118633,0.15254237288135594,0.1304473666162235,0.04237288135593221,0.211864406779661,0.15488181283653873,0.023728813559322035,0.23728813559322035,0.1637440815445843,0.1208697505745028
107,1.0,0.5,0.1,0.2,0.05,0.0,0.1,0.09322033898305085,0.09322033898305085,0.09322033898305085,0.04519774011299435,0.13559322033898305,0.11662592802663488,0.037288135593220334,0.1864406779661017,0.1374105729073451,0.023728813559322035,0.23728813559322035,0.15486135322454342,0.11400373351559585
108,1.0,0.2,0.1,0.1,0.0,0.05,0.05,0.03389830508474576,0.03389830508474576,0.03389830508474576,0.02824858757062147,0.0847457627118644,0.06265075644673197,0.03389830508474576,0.1694915254237288,0.09803460668586228,0.023728813559322035,0.23728813559322035,0.1203222273835719,0.08335571743735751
109,1.0,0.5,0.0,0.2,0.2,0.2,0.1,0.1016949152542373,0.1016949152542373,0.1016949152542373,0.05367231638418079,0.16101694915254236,0.1357942289346257,0.04237288135593221,0.211864406779661,0.15657887381533586,0.023728813559322035,0.23728813559322035,0.16516738542448864,0.12193287868388175
110,1.0,0.5,0.1,0.1,0.0,0.1,0.1,0.09322033898305085,0.09322033898305085,0.09322033898305085,0.042372881355932195,0.1271186440677966,0.11238863989104166,0.03898305084745763,0.19491525423728814,0.1401014997319886,0.023728813559322035,0.23728813559322035,0.1542598179748024,0.11339771595219779
111,1.0,0.2,0.3,0.1,0.1,0.05,0.05,0.0423728813559322,0.0423728813559322,0.0423728813559322,0.036723163841807904,0.11016949152542373,0.08403820572034071,0.03728813559322034,0.1864406779661017,0.11540086690089268,0.023728813559322035,0.23728813559322035,0.13262870290283216,0.09181552624197994
112,1.0,0.4,0.3,0.05,0.1,0.05,0.0,0.1016949152542373,0.1016949152542373,0.1016949152542373,0.05367231638418079,0.16101694915254236,0.13468465475181673,0.04067796610169491,0.2033898305084746,0.1521908860118952,0.023728813559322035,0.23728813559322035,0.16392043209757146,0.12132695349403702
113,1.0,0.5,0.3,0.1,0.0,0.2,0.05,0.09322033898305085,0.09322033898305085,0.09322033898305085,0.042372881355932195,0.1271186440677966,0.11238863989104166,0.03898305084745763,0.19491525423728814,0.1401014997319886,0.023728813559322035,0.23728813559322035,0.15438214747583415,0.11344053127755889
114,1.0,0.3,0.1,0.0,0.2,0.1,0.0,0.1016949152542373,0.1016949152542373,0.1016949152542373,0.04802259887005649,0.1440677966101695,0.12510050429782132,0.04067796610169491,0.2033898305084746,0.14990633823710986,0.023728813559322035,0.23728813559322035,0.16151355482175433,0.11935460294467617
115,1.0,0.2,0.3,0.05,0.2,0.2,0.0,0.0847457627118644,0.0847457627118644,0.0847457627118644,0.036723163841807904,0.11016949152542373,0.10078634966707097,0.03728813559322034,0.1864406779661017,0.13252039856659623,0.023728813559322035,0.23728813559322035,0.1497482345685357,0.10840058266395924
116,1.0,0.4,0.1,0.2,0.05,0.2,0.0,0.1016949152542373,0.1016949152542373,0.1016949152542373,0.050847457627118633,0.15254237288135594,0.12933779243341453,0.04067796610169491,0.2033898305084746,0.15049382503309805,0.023728813559322035,0.23728813559322035,0.16210104161774253,0.12012519507468447
117,1.0,0.4,0.0,0.0,0.05,0.1,0.0,0.1016949152542373,0.1016949152542373,0.1016949152542373,0.050847457627118633,0.15254237288135594,0.12933779243341453,0.04067796610169491,0.2033898305084746,0.15049382503309805,0.023728813559322035,0.23728813559322035,0.16210104161774253,0.12012519507468447
118,1.0,0.3,0.1,0.2,0.0,0.0,0.05,0.0847457627118644,0.0847457627118644,0.0847457627118644,0.033898305084745756,0.1016949152542373,0.09432991316585981,0.037288135593220334,0.1864406779661017,0.1297137634049901,0.023728813559322035,0.23728813559322035,0.14669694040486608,0.10676765795526245
119,1.0,0.7,0.3,0.1,0.2,0.2,0.05,0.11016949152542373,0.11016949152542373,0.11016949152542373,0.05367231638418079,0.16101694915254236,0.13892194288740994,0.04237288135593221,0.211864406779661,0.15970658776812016,0.023728813559322035,0.23728813559322035,0.1687627026945953,0.12530988379621572
120,1.0,0.5,0.1,0.1,0.1,0.05,0.1,0.09322033898305085,0.09322033898305085,0.09322033898305085,0.04802259887005649,0.1440677966101695,0.12308236452784603,0.04237288135593221,0.211864406779661,0.15079522436879295,0.023728813559322035,0.23728813559322035,0.15965749307683852,0.11675582879158275
121,1.0,0.5,0.2,0.1,0.1,0.2,0.05,0.1016949152542373,0.1016949152542373,0.1016949152542373,0.05367231638418079,0.16101694915254236,0.13468465475181673,0.04237288135593221,0.211864406779661,0.15546929963252692,0.023728813559322035,0.23728813559322035,0.16405781124167967,0.12154452771989863
122,1.0,0.4,0.3,0.2,0.1,0.0,0.05,0.1016949152542373,0.1016949152542373,0.1016949152542373,0.05367231638418079,0.16101694915254236,0.13357508056900777,0.04067796610169491,0.2033898305084746,0.15108131182908624,0.023728813559322035,0.23728813559322035,0.1628108579147625,0.1209386025300539
123,1.0,0.3,0.0,0.1,0.1,0.2,0.1,0.0847457627118644,0.0847457627118644,0.0847457627118644,0.03954802259887005,0.11864406779661017,0.10502363780266417,0.04067796610169491,0.2033898305084746,0.14040748804179448,0.023728813559322035,0.23728813559322035,0.15182085840800938,0.11002995581003493
124,1.0,0.5,0.2,0.1,0.05,0.1,0.1,0.09322033898305085,0.09322033898305085,0.09322033898305085,0.04519774011299435,0.13559322033898305,0.11662592802663488,0.037288135593220334,0.1864406779661017,0.1374105729073451,0.023728813559322035,0.23728813559322035,0.15486135322454342,0.11400373351559585
125,1.0,0.3,0.2,0.2,0.1,0.1,0.1,0.0847457627118644,0.0847457627118644,0.0847457627118644,0.03954802259887005,0.11864406779661017,0.10502363780266417,0.04067796610169491,0.2033898305084746,0.14040748804179448,0.023728813559322035,0.23728813559322035,0.15182085840800938,0.11002995581003493
126,1.0,0.7,0.1,0.2,0.2,0.1,0.1,0.1016949152542373,0.1016949152542373,0.1016949152542373,0.05367231638418079,0.16101694915254236,0.1357942289346257,0.04237288135593221,0.211864406779661,0.15657887381533586,0.023728813559322035,0.23728813559322035,0.16544114252338146,0.12202869366849425
127,1.0,0.7,0.0,0.05,0.1,0.05,0.0,0.1016949152542373,0.1016949152542373,0.1016949152542373,0.05367231638418079,0.16101694915254236,0.1357942289346257,0.04237288135593221,0.211864406779661,0.15657887381533586,0.023728813559322035,0.23728813559322035,0.165634988741811,0.12209653984494459
128,1.0,0.7,0.0,0.1,0.0,0.2,0.05,0.09322033898305085,0.09322033898305085,0.09322033898305085,0.042372881355932195,0.1271186440677966,0.11238863989104166,0.03898305084745763,0.19491525423728814,0.1401014997319886,0.023728813559322035,0.23728813559322035,0.15453357507369522,0.11349353093681026
129,1.0,0.2,0.1,0.0,0.2,0.0,0.05,0.05084745762711865,0.05084745762711865,0.05084745762711865,0.036723163841807904,0.11016949152542373,0.08827549385593393,0.03728813559322034,0.1864406779661017,0.1196381550364859,0.023728813559322035,0.23728813559322035,0.1366721448199958,0.09534937498078383
130,1.0,0.3,0.0,0.2,0.1,0.0,0.1,0.0847457627118644,0.0847457627118644,0.0847457627118644,0.03954802259887005,0.11864406779661017,0.10502363780266417,0.04067796610169491,0.2033898305084746,0.14040748804179448,0.023728813559322035,0.23728813559322035,0.15182085840800938,0.11002995581003493
131,1.0,0.7,0.1,0.1,0.0,0.1,0.0,0.09322033898305085,0.09322033898305085,0.09322033898305085,0.042372881355932195,0.1271186440677966,0.11238863989104166,0.03898305084745763,0.19491525423728814,0.1401014997319886,0.023728813559322035,0.23728813559322035,0.15472742129212477,0.1135613771132606
132,1.0,0.2,0.0,0.1,0.1,0.2,0.1,0.0423728813559322,0.0423728813559322,0.0423728813559322,0.033898305084745756,0.1016949152542373,0.07758176921912957,0.03728813559322034,0.1864406779661017,0.11185145630133991,0.023728813559322035,0.23728813559322035,0.12895696280224764,0.08996544545536293
133,1.0,0.7,0.1,0.0,0.1,0.2,0.0,0.1016949152542373,0.1016949152542373,0.1016949152542373,0.05367231638418079,0.16101694915254236,0.1357942289346257,0.04237288135593221,0.211864406779661,0.15657887381533586,0.023728813559322035,0.23728813559322035,0.165634988741811,0.12209653984494459
134,1.0,0.3,0.2,0.1,0.2,0.1,0.1,0.09322033898305085,0.09322033898305085,0.09322033898305085,0.04519774011299435,0.13559322033898305,0.11773550220944384,0.04067796610169491,0.2033898305084746,0.1461911374883374,0.023728813559322035,0.23728813559322035,0.1576045078545523,0.11530282068694642
135,1.0,0.4,0.0,0.1,0.0,0.2,0.1,0.09322033898305085,0.09322033898305085,0.09322033898305085,0.042372881355932195,0.1271186440677966,0.11127906570823269,0.037288135593220334,0.1864406779661017,0.13571351192854794,0.023728813559322035,0.23728813559322035,0.15289053514685344,0.11274897543699193
136,1.0,0.3,0.1,0.1,0.2,0.05,0.05,0.1016949152542373,0.1016949152542373,0.1016949152542373,0.04519774011299435,0.13559322033898305,0.1208632161622281,0.04067796610169491,0.2033898305084746,0.14931885144112164,0.023728813559322035,0.23728813559322035,0.16073222180733657,0.11851616463821753
137,1.0,0.2,0.1,0.05,0.1,0.1,0.05,0.0423728813559322,0.0423728813559322,0.0423728813559322,0.036723163841807904,0.11016949152542373,0.08403820572034071,0.03728813559322034,0.1864406779661017,0.11540086690089268,0.023728813559322035,0.23728813559322035,0.1325063734018004,0.09177271091661884
138,1.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0847457627118644,0.0847457627118644,0.0847457627118644,0.036723163841807904,0.11016949152542373,0.09856720130145304,0.037288135593220334,0.1864406779661017,0.1303012502009783,0.023728813559322035,0.23728813559322035,0.14747827341928382,0.10760609626172109
139,1.0,0.7,0.3,0.05,0.2,0.1,0.1,0.1016949152542373,0.1016949152542373,0.1016949152542373,0.05367231638418079,0.16101694915254236,0.1357942289346257,0.04406779661016949,0.22033898305084745,0.15985728743596758,0.023728813559322035,0.23728813559322035,0.16589469738695103,0.12235692939616732
140,1.0,0.5,0.0,0.0,0.05,0.1,0.05,0.09322033898305085,0.09322033898305085,0.09322033898305085,0.04519774011299435,0.13559322033898305,0.11662592802663488,0.04067796610169491,0.2033898305084746,0.1443387878675818,0.023728813559322035,0.23728813559322035,0.15621976155111914,0.11481815948074481
141,1.0,0.7,0.2,0.1,0.2,0.0,0.05,0.11016949152542373,0.11016949152542373,0.11016949152542373,0.05367231638418079,0.16101694915254236,0.13892194288740994,0.04237288135593221,0.211864406779661,0.15970658776812016,0.023728813559322035,0.23728813559322035,0.1687627026945953,0.12530988379621572
142,1.0,0.5,0.3,0.05,0.05,0.0,0.0,0.1016949152542373,0.1016949152542373,0.1016949152542373,0.050847457627118633,0.15254237288135594,0.1304473666162235,0.04237288135593221,0.211864406779661,0.15488181283653873,0.023728813559322035,0.23728813559322035,0.1637440815445843,0.1208697505745028
143,1.0,0.3,0.2,0.1,0.2,0.05,0.05,0.1016949152542373,0.1016949152542373,0.1016949152542373,0.04519774011299435,0.13559322033898305,0.1208632161622281,0.04067796610169491,0.2033898305084746,0.14931885144112164,0.023728813559322035,0.23728813559322035,0.16073222180733657,0.11851616463821753
144,1.0,0.3,0.0,0.1,0.0,0.1,0.0,0.0847457627118644,0.0847457627118644,0.0847457627118644,0.036723163841807904,0.11016949152542373,0.09856720130145304,0.037288135593220334,0.1864406779661017,0.1303012502009783,0.023728813559322035,0.23728813559322035,0.14747827341928382,0.10760609626172109
145,1.0,0.5,0.1,0.2,0.2,0.1,0.1,0.1016949152542373,0.1016949152542373,0.1016949152542373,0.05367231638418079,0.16101694915254236,0.1357942289346257,0.04237288135593221,0.211864406779661,0.15657887381533586,0.023728813559322035,0.23728813559322035,0.16516738542448864,0.12193287868388175
146,1.0,0.4,0.2,0.1,0.1,0.05,0.05,0.1016949152542373,0.1016949152542373,0.1016949152542373,0.05367231638418079,0.16101694915254236,0.13357508056900777,0.04067796610169491,0.2033898305084746,0.15108131182908624,0.023728813559322035,0.23728813559322035,0.1626885284137307,0.12089578720469274
147,1.0,0.4,0.0,0.05,0.2,0.0,0.0,0.11016949152542373,0.11016949152542373,0.11016949152542373,0.05367231638418079,0.16101694915254236,0.13781236870460098,0.04067796610169491,0.2033898305084746,0.15531859996467945,0.023728813559322035,0.23728813559322035,0.1670481460503557,0.12454029744530812
148,1.0,0.7,0.2,0.2,0.05,0.2,0.1,0.09322033898305085,0.09322033898305085,0.09322033898305085,0.04519774011299435,0.13559322033898305,0.11662592802663488,0.037288135593220334,0.1864406779661017,0.1374105729073451,0.023728813559322035,0.23728813559322035,0.15513511032343624,0.11409954850020833
149,1.0,0.7,0.3,0.1,0.0,0.0,0.05,0.09322033898305085,0.09322033898305085,0.09322033898305085,0.042372881355932195,0.1271186440677966,0.11238863989104166,0.04067796610169491,0.2033898305084746,0.14337991335262032,0.023728813559322035,0.23728813559322035,0.15498712993726477,0.11382176666448335
150,1.0,0.5,0.1,0.1,0.2,0.05,0.1,0.1016949152542373,0.1016949152542373,0.1016949152542373,0.05367231638418079,0.16101694915254236,0.1357942289346257,0.04237288135593221,0.211864406779661,0.15657887381533586,0.023728813559322035,0.23728813559322035,0.16544114252338146,0.12202869366849425
151,1.0,0.4,0.1,0.2,0.0,0.1,0.05,0.09322033898305085,0.09322033898305085,0.09322033898305085,0.042372881355932195,0.1271186440677966,0.11127906570823269,0.037288135593220334,0.1864406779661017,0.13571351192854794,0.023728813559322035,0.23728813559322035,0.15289053514685344,0.11274897543699193
152,1.0,0.2,0.3,0.0,0.0,0.2,0.0,0.07627118644067797,0.07627118644067797,0.07627118644067797,0.02824858757062147,0.0847457627118644,0.08161804875908014,0.03389830508474576,0.1694915254237288,0.11700189899821045,0.023728813559322035,0.23728813559322035,0.13928951969592007,0.10058749008566242
153,1.0,0.3,0.1,0.1,0.1,0.05,0.05,0.09322033898305085,0.09322033898305085,0.09322033898305085,0.04519774011299435,0.13559322033898305,0.11662592802663488,0.04067796610169491,0.2033898305084746,0.14508156330552843,0.023728813559322035,0.23728813559322035,0.15649493367174333,0.11491446972296328
154,1.0,0.3,0.1,0.05,0.0,0.0,0.1,0.0847457627118644,0.0847457627118644,0.0847457627118644,0.033898305084745756,0.1016949152542373,0.09432991316585981,0.037288135593220334,0.1864406779661017,0.1297137634049901,0.023728813559322035,0.23728813559322035,0.14669694040486608,0.10676765795526245
155,1.0,0.5,0.3,0.2,0.1,0.05,0.0,0.1016949152542373,0.1016949152542373,0.1016949152542373,0.05367231638418079,0.16101694915254236,0.1357942289346257,0.04237288135593221,0.211864406779661,0.15657887381533586,0.023728813559322035,0.23728813559322035,0.16528971492552041,0.12197569400924288
156,1.0,0.4,0.3,0.2,0.2,0.1,0.05,0.11016949152542373,0.11016949152542373,0.11016949152542373,0.05367231638418079,0.16101694915254236,0.13781236870460098,0.04067796610169491,0.2033898305084746,0.15531859996467945,0.023728813559322035,0.23728813559322035,0.1670481460503557,0.12454029744530812
157,1.0,0.4,0.3,0.05,0.2,0.2,0.1,0.1016949152542373,0.1016949152542373,0.1016949152542373,0.05367231638418079,0.16101694915254236,0.13468465475181673,0.04067796610169491,0.2033898305084746,0.1521908860118952,0.023728813559322035,0.23728813559322035,0.16392043209757146,0.12132695349403702
158,1.0,0.3,0.1,0.1,0.05,0.1,0.1,0.0847457627118644,0.0847457627118644,0.0847457627118644,0.036723163841807904,0.11016949152542373,0.09856720130145304,0.03559322033898305,0.17796610169491525,0.1270228365803466,0.023728813559322035,0.23728813559322035,0.1472984756546071,0.10737367551866052
159,1.0,0.5,0.3,0.2,0.1,0.2,0.1,0.09322033898305085,0.09322033898305085,0.09322033898305085,0.04802259887005649,0.1440677966101695,0.12308236452784603,0.04237288135593221,0.211864406779661,0.15079522436879295,0.023728813559322035,0.23728813559322035,0.1595060654789775,0.1167028291323314
160,1.0,0.5,0.0,0.05,0.2,0.1,0.0,0.11016949152542373,0.11016949152542373,0.11016949152542373,0.05367231638418079,0.16101694915254236,0.13892194288740994,0.04237288135593221,0.211864406779661,0.15970658776812016,0.023728813559322035,0.23728813559322035,0.16856885647616573,0.12524203761976535
161,1.0,0.4,0.1,0.0,0.1,0.0,0.1,0.09322033898305085,0.09322033898305085,0.09322033898305085,0.04802259887005649,0.1440677966101695,0.12197279034503707,0.04067796610169491,0.2033898305084746,0.14640723656535226,0.023728813559322035,0.23728813559322035,0.15848205646731914,0.11617493445282723
162,1.0,0.7,0.3,0.0,0.1,0.05,0.1,0.09322033898305085,0.09322033898305085,0.09322033898305085,0.04802259887005649,0.1440677966101695,0.12308236452784603,0.04237288135593221,0.211864406779661,0.15079522436879295,0.023728813559322035,0.23728813559322035,0.15985133929526812,0.11682367496803311
163,1.0,0.5,0.0,0.05,0.2,0.0,0.1,0.1016949152542373,0.1016949152542373,0.1016949152542373,0.05367231638418079,0.16101694915254236,0.1357942289346257,0.04237288135593221,0.211864406779661,0.15657887381533586,0.023728813559322035,0.23728813559322035,0.16544114252338146,0.12202869366849425
164,1.0,0.4,0.0,0.1,0.0,0.05,0.0,0.09322033898305085,0.09322033898305085,0.09322033898305085,0.042372881355932195,0.1271186440677966,0.11127906570823269,0.037288135593220334,0.1864406779661017,0.13571351192854794,0.023728813559322035,0.23728813559322035,0.15289053514685344,0.11274897543699193
165,1.0,0.3,0.3,0.1,0.2,0.1,0.0,0.1016949152542373,0.1016949152542373,0.1016949152542373,0.04802259887005649,0.1440677966101695,0.12510050429782132,0.04067796610169491,0.2033898305084746,0.14990633823710986,0.023728813559322035,0.23728813559322035,0.16163588432278608,0.11939741827003728
166,1.0,0.3,0.0,0.1,0.1,0.2,0.05,0.09322033898305085,0.09322033898305085,0.09322033898305085,0.04519774011299435,0.13559322033898305,0.11662592802663488,0.04067796610169491,0.2033898305084746,0.14508156330552843,0.023728813559322035,0.23728813559322035,0.15649493367174333,0.11491446972296328
167,1.0,0.2,0.2,0.2,0.2,0.0,0.1,0.03389830508474576,0.03389830508474576,0.03389830508474576,0.036723163841807904,0.11016949152542373,0.08091049176755646,0.03728813559322034,0.1864406779661017,0.11227315294810843,0.023728813559322035,0.23728813559322035,0.1293071427316183,0.0885343361142585
168,1.0,0.4,0.2,0.2,0.05,0.2,0.1,0.09322033898305085,0.09322033898305085,0.09322033898305085,0.04519774011299435,0.13559322033898305,0.11551635384382591,0.03559322033898305,0.17796610169491525,0.13302258510390438,0.023728813559322035,0.23728813559322035,0.15349207039659446,0.11335499300039
169,1.0,0.4,0.2,0.1,0.0,0.05,0.1,0.09322033898305085,0.09322033898305085,0.09322033898305085,0.042372881355932195,0.1271186440677966,0.11127906570823269,0.037288135593220334,0.1864406779661017,0.13571351192854794,0.023728813559322035,0.23728813559322035,0.15289053514685344,0.11274897543699193
170,1.0,0.2,0.1,0.2,0.2,0.0,0.0,0.0847457627118644,0.0847457627118644,0.0847457627118644,0.036723163841807904,0.11016949152542373,0.10078634966707097,0.03728813559322034,0.1864406779661017,0.13252039856659623,0.023728813559322035,0.23728813559322035,0.14962590506750395,0.10835776733859813
171,1.0,0.7,0.0,0.0,0.05,0.2,0.1,0.09322033898305085,0.09322033898305085,0.09322033898305085,0.04519774011299435,0.13559322033898305,0.11662592802663488,0.037288135593220334,0.1864406779661017,0.1374105729073451,0.023728813559322035,0.23728813559322035,0.1553289565418658,0.11416739467665868
172,1.0,0.2,0.1,0.0,0.0,0.0,0.0,0.07627118644067797,0.07627118644067797,0.07627118644067797,0.02824858757062147,0.0847457627118644,0.08161804875908014,0.03389830508474576,0.1694915254237288,0.11700189899821045,0.023728813559322035,0.23728813559322035,0.13941184919695185,0.10063030541102355
173,1.0,0.7,0.2,0.05,0.05,0.2,0.1,0.09322033898305085,0.09322033898305085,0.09322033898305085,0.04519774011299435,0.13559322033898305,0.11662592802663488,0.037288135593220334,0.1864406779661017,0.1374105729073451,0.023728813559322035,0.23728813559322035,0.1553289565418658,0.11416739467665868
174,1.0,0.2,0.2,0.05,0.05,0.05,0.1,0.0423728813559322,0.0423728813559322,0.0423728813559322,0.031073446327683614,0.09322033898305085,0.07223490690072737,0.030508474576271188,0.15254237288135594,0.0966693531210426,0.023728813559322035,0.23728813559322035,0.12526814086862847,0.0874314199254889
175,1.0,0.2,0.3,0.05,0.0,0.0,0.1,0.03389830508474576,0.03389830508474576,0.03389830508474576,0.02824858757062147,0.0847457627118644,0.059322033898305086,0.03389830508474576,0.1694915254237288,0.09433449641846209,0.023728813559322035,0.23728813559322035,0.11662211711617168,0.08206067884376743
176,1.0,0.5,0.1,0.05,0.1,0.0,0.1,0.09322033898305085,0.09322033898305085,0.09322033898305085,0.04802259887005649,0.1440677966101695,0.12308236452784603,0.04237288135593221,0.211864406779661,0.15079522436879295,0.023728813559322035,0.23728813559322035,0.15965749307683852,0.11675582879158275
177,1.0,0.2,0.3,0.05,0.1,0.1,0.05,0.0423728813559322,0.0423728813559322,0.0423728813559322,0.036723163841807904,0.11016949152542373,0.08403820572034071,0.03728813559322034,0.1864406779661017,0.11540086690089268,0.023728813559322035,0.23728813559322035,0.13262870290283216,0.09181552624197994
178,1.0,0.7,0.0,0.2,0.1,0.05,0.05,0.1016949152542373,0.1016949152542373,0.1016949152542373,0.05367231638418079,0.16101694915254236,0.13468465475181673,0.04237288135593221,0.211864406779661,0.15546929963252692,0.023728813559322035,0.23728813559322035,0.16452541455900208,0.12170818888096147
179,1.0,0.5,0.2,0.1,0.0,0.05,0.0,0.09322033898305085,0.09322033898305085,0.09322033898305085,0.042372881355932195,0.1271186440677966,0.11238863989104166,0.03898305084745763,0.19491525423728814,0.1401014997319886,0.023728813559322035,0.23728813559322035,0.15453357507369522,0.11349353093681026
180,1.0,0.4,0.1,0.0,0.0,0.0,0.05,0.09322033898305085,0.09322033898305085,0.09322033898305085,0.042372881355932195,0.1271186440677966,0.11127906570823269,0.037288135593220334,0.1864406779661017,0.13571351192854794,0.023728813559322035,0.23728813559322035,0.1533581384641758,0.11291263659805474
181,1.0,0.5,0.0,0.1,0.2,0.1,0.0,0.11016949152542373,0.11016949152542373,0.11016949152542373,0.05367231638418079,0.16101694915254236,0.13892194288740994,0.04237288135593221,0.211864406779661,0.15970658776812016,0.023728813559322035,0.23728813559322035,0.1684174288783047,0.12518903796051398
182,1.0,0.2,0.1,0.05,0.05,0.1,0.1,0.0423728813559322,0.0423728813559322,0.0423728813559322,0.031073446327683614,0.09322033898305085,0.07223490690072737,0.030508474576271188,0.15254237288135594,0.0966693531210426,0.023728813559322035,0.23728813559322035,0.12526814086862847,0.0874314199254889
183,1.0,0.4,0.0,0.0,0.2,0.05,0.05,0.11016949152542373,0.11016949152542373,0.11016949152542373,0.05367231638418079,0.16101694915254236,0.13781236870460098,0.04067796610169491,0.2033898305084746,0.15531859996467945,0.023728813559322035,0.23728813559322035,0.16692581654932392,0.12449748211994699
184,1.0,0.4,0.0,0.0,0.1,0.05,0.0,0.1016949152542373,0.1016949152542373,0.1016949152542373,0.05367231638418079,0.16101694915254236,0.13468465475181673,0.04067796610169491,0.2033898305084746,0.1521908860118952,0.023728813559322035,0.23728813559322035,0.16392043209757146,0.12132695349403702
185,1.0,0.5,0.0,0.1,0.2,0.05,0.05,0.11016949152542373,0.11016949152542373,0.11016949152542373,0.05367231638418079,0.16101694915254236,0.13892194288740994,0.04237288135593221,0.211864406779661,0.15970658776812016,0.023728813559322035,0.23728813559322035,0.16856885647616573,0.12524203761976535
186,1.0,0.4,0.1,0.2,0.2,0.2,0.0,0.11016949152542373,0.11016949152542373,0.11016949152542373,0.05367231638418079,0.16101694915254236,0.13781236870460098,0.04067796610169491,0.2033898305084746,0.15531859996467945,0.023728813559322035,0.23728813559322035,0.16692581654932392,0.12449748211994699
187,1.0,0.4,0.3,0.05,0.0,0.1,0.05,0.09322033898305085,0.09322033898305085,0.09322033898305085,0.042372881355932195,0.1271186440677966,0.11127906570823269,0.037288135593220334,0.1864406779661017,0.13571351192854794,0.023728813559322035,0.23728813559322035,0.15289053514685344,0.11274897543699193
